|positive|,2016-04-12 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY Patricia A... https://t.co/E1qLyZwk6v,3.0
|neutral|,2016-04-12 , RT @scalpthatstock: T3 Live Daily Recap: The Bulls Regain A Little Control https://t.co/fA7Lqar5kv $SPY $QQQ $GLD $AAPL $FB $NFLX $AMZN $SW…,0.0
|positive|,2016-04-12 , How getting dumped by #Apple was one of the best things to happen to Steve Case. Read more: https://t.co/K8bASR0ppg $AAPL,1.0
|positive|,2016-04-12 , How getting dumped by #Apple was one of the best things to happen to Steve Case. Read more: https://t.co/95UcVsB3SQ $AAPL,1.0
|positive|,2016-04-12 , How getting dumped by #Apple was one of the best things to happen to Steve Case. Read more: https://t.co/mQwzHEJYUA $AAPL,1.0
|positive|,2016-04-12 , RT @SwingWarrior: Day Trading Chatroom for FREE! https://t.co/mVApwngQdx #Stocks #Trading $AAPL $FB $AMZN $TSLA $GRPN $GPRO $TWTR $SPY http…,1.0
|neutral|,2016-04-12 , T3 Live Daily Recap: The Bulls Regain A Little Control https://t.co/fA7Lqar5kv $SPY $QQQ $GLD $AAPL $FB $NFLX $AMZN $SWN $CHK $JPM $BABA,0.0
|positive|,2016-04-12 , @MoodstruckMasc Other favorites $AAPL This stock pick is gonna be good Ecosciences Inc Reco Buy For Tuesday,5.0
|neutral|,2016-04-12 , LIVE on #Periscope: Stocks Zoom $AAPL $AMZN $NFLX Boom https://t.co/QJZ7NwlAtl https://t.co/fcf8eSKwZ1,0.0
|positive|,2016-04-12 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY Patricia A... https://t.co/rvET9BG3jp,3.0
|neutral|,2016-04-12 , Wall Street and options traders at odds over #Apple. Read more: https://t.co/tLHFV408H7 $AAPL,0.0
|neutral|,2016-04-12 , Wall Street and options traders at odds over #Apple. Read more: https://t.co/GhZvgnDEoN $AAPL,0.0
|neutral|,2016-04-12 , Wall Street and options traders at odds over #Apple. Read more: https://t.co/OqJwhAv5Tz $AAPL,0.0
|positive|,2016-04-12 , #Apple Introducing TRD's new and improved mobile app. Read more: https://t.co/NukulWWMYa $AAPL,2.0
|positive|,2016-04-12 , #Apple Introducing TRD's new and improved mobile app. Read more: https://t.co/jKwTfsy43b $AAPL,2.0
|positive|,2016-04-12 , #Apple Introducing TRD's new and improved mobile app. Read more: https://t.co/MQs1R0bLN6 $AAPL,2.0
|positive|,2016-04-12 ," @Biotech365 The old choices $AAPL #Penny #Stock #Alert ""ECEZ"" Recommend Buy For Tuesday",1.0
|positive|,2016-04-12 , Live https://t.co/TZJmvxVQiv in2min Stocks Soar as $AMZN $NFLX and $AAPL lead. https://t.co/x4dR8BFxZX $RLYP $FIT $FB $GOOGL $SQ $TWTR,1.0
|neutral|,2016-04-12 , Why You Should Buy #Apple Stock Despite Recent Headlines. Read more: https://t.co/K86X64BvGM $AAPL,0.0
|neutral|,2016-04-12 , Why You Should Buy #Apple Stock Despite Recent Headlines. Read more: https://t.co/n1E7FiiL5h $AAPL,0.0
|neutral|,2016-04-12 , Why You Should Buy #Apple Stock Despite Recent Headlines. Read more: https://t.co/bB96z0GthG $AAPL,0.0
|positive|,2016-04-12 , Some of the most active options names today $SPY $SPX $VIX $CHK $EEM $AAPL $BAC $IWM $QQQ $USO $XOP https://t.co/O0MY9CCj5a,1.0
|neutral|,2016-04-12 , @piero332 Sell: $AAPL Stock Is Gonna Rock! #ECEZ Natural Waste Water Treatment,0.0
|positive|,2016-04-12 ," Value Investors, where are you?  Some people still like $aapl via @wsj by @KristenScholer  https://t.co/2R43EGwn6k",2.0
|neutral|,2016-04-12 , How cheap can an iPhone get? How about $59.99? https://t.co/YP84csm2LR #MacKungFu $AAPL https://t.co/O2HaSwfvvm,0.0
|negative|,2016-04-12 , $SBUX $FB $AAPL $BIDU $EXPE $NUE $STLD $.SPX:  Cramer Remix: Starbucks’ loss is your gain:  https://t.co/NnVWCoOxwu,-1.0
|neutral|,2016-04-12 , Cramer: Give Up on Starbucks Et Al Now and You May Give Up a Lot:  https://t.co/WP6rN8J6Et $AAPL $GOOG $PCLN $K,0.0
|neutral|,2016-04-12 , Apple's Mobile Device Revolution And The Decline Of The PC $AAPL #technology #Apple  https://t.co/4N2krvlxxf,0.0
|positive|,2016-04-12 , RT @SwingWarrior: Day Trading Chatroom for FREE! https://t.co/mVApwngQdx #Stocks #Trading $AAPL $FB $AMZN $TSLA $GRPN $GPRO $TWTR $SPY http…,1.0
|neutral|,2016-04-12 , #Apple iPad iOS 9.3.1 Update: 10 Things to Know After 11 Days. Read more: https://t.co/sxBxOB8H1C $AAPL,0.0
|neutral|,2016-04-12 , #Apple iPad iOS 9.3.1 Update: 10 Things to Know After 11 Days. Read more: https://t.co/MVMWJP8Rfl $AAPL,0.0
|neutral|,2016-04-12 , #Apple iPad iOS 9.3.1 Update: 10 Things to Know After 11 Days. Read more: https://t.co/f0N2fdyjLf $AAPL,0.0
|neutral|,2016-04-12 ," Teens Still Crave iPhones, But Not So Much Into iPads, Apple Watch #teens arent the ones w/ $ tho $aapl #AppleWatch  https://t.co/NRY0JFB7FZ",0.0
|neutral|,2016-04-12 , Apple Inc. Reiterated Rating by Raymond James (Ranked 30th) to Market Perform $AAPL #AAPL https://t.co/DWfFaFU7hD,0.0
|positive|,2016-04-12 , #Apple This the best iPhone email app that has ever existed and I can't use it. Read more: https://t.co/g4ifmSts32 $AAPL,3.0
|positive|,2016-04-12 , #Apple This the best iPhone email app that has ever existed and I can't use it. Read more: https://t.co/3SsjafMKcG $AAPL,3.0
|positive|,2016-04-12 , #Apple This the best iPhone email app that has ever existed and I can't use it. Read more: https://t.co/N8Td6Me15D $AAPL,3.0
|neutral|,2016-04-12 , Possible #Apple Car Facilities Being Named After Greek Gods. Read more: https://t.co/93mdj0uvfe $AAPL,0.0
|negative|,2016-04-12 , Is #Apple Going To Challenge Microsoft HoloLens In Augmented Reality Market?. Read more: https://t.co/uc04qM7tyk $AAPL,-1.0
|neutral|,2016-04-12 , Possible #Apple Car Facilities Being Named After Greek Gods. Read more: https://t.co/Vfp8VoMRuQ $AAPL,0.0
|neutral|,2016-04-12 , Raymond James Reiterates Market Perform Rating for Apple Inc. $AAPL https://t.co/92baMBKsB9,0.0
|negative|,2016-04-12 , Is #Apple Going To Challenge Microsoft HoloLens In Augmented Reality Market?. Read more: https://t.co/FGtpZ4Bizn $AAPL,-1.0
|neutral|,2016-04-12 , Possible #Apple Car Facilities Being Named After Greek Gods. Read more: https://t.co/9kXANkwO62 $AAPL,0.0
|negative|,2016-04-12 , iPhone users hit by fake #Apple Support SMS phishing scam. Read more: https://t.co/ibQpIJYKRf $AAPL,-3.0
|negative|,2016-04-12 , iPhone users hit by fake #Apple Support SMS phishing scam. Read more: https://t.co/BmhQG5lGzv $AAPL,-3.0
|negative|,2016-04-12 , iPhone users hit by fake #Apple Support SMS phishing scam. Read more: https://t.co/joofB7ewVb $AAPL,-3.0
|negative|,2016-04-12 , Is #Apple Going To Challenge Microsoft HoloLens In Augmented Reality Market?. Read more: https://t.co/mCMeuSw42u $AAPL,-1.0
|positive|,2016-04-12 , Survey: #Apple Watch the most popular smartwatch among teens as iPhone stays strong &amp; iPad ... Read more: https://t.co/3lqaWmetWN $AAPL,5.0
|positive|,2016-04-12 , Survey: #Apple Watch the most popular smartwatch among teens as iPhone stays strong &amp; iPad ... Read more: https://t.co/rq9YAs6mIi $AAPL,5.0
|positive|,2016-04-12 , Survey: #Apple Watch the most popular smartwatch among teens as iPhone stays strong &amp; iPad ... Read more: https://t.co/BmiaYHEvbj $AAPL,5.0
|positive|,2016-04-12 , #Apple Two Super Growth Companies With Disruptive Technologies. Read more: https://t.co/MEh3mQwExw $AAPL,3.0
|positive|,2016-04-12 , #Apple Two Super Growth Companies With Disruptive Technologies. Read more: https://t.co/kNnuHtyibL $AAPL,3.0
|positive|,2016-04-12 , #Apple Two Super Growth Companies With Disruptive Technologies. Read more: https://t.co/0y6UwsN1vg $AAPL,3.0
|neutral|,2016-04-12 , #Apple iPhone 7 rumors may make you replace your Android. Read more: https://t.co/DrbRKZrBkh $AAPL,0.0
|neutral|,2016-04-12 , #Apple iPhone 7 rumors may make you replace your Android. Read more: https://t.co/M3SicAOwYQ $AAPL,0.0
|neutral|,2016-04-12 , #Apple iPhone 7 rumors may make you replace your Android. Read more: https://t.co/mGJ0bzKMIF $AAPL,0.0
|negative|,2016-04-12 ," EU Aims To Shame #Apple, McDonald's, Alphabet With Tax Disclosures. Read more: https://t.co/zyLLWbZgDr $AAPL",-2.0
|neutral|,2016-04-12 , Apple's market perform rating reiterated at Raymond James. https://t.co/ov9nYJnhuf $AAPL #AAPL,0.0
|neutral|,2016-04-12 , PTIE Company Info See Here ---&gt; https://t.co/annNoIuXsO  $PTIE $TCBI $AAPL #tradeideas,0.0
|neutral|,2016-04-12 , Find profitable #stocks to #trade with https://t.co/uAcamNRUPt  $AAPL $AVXL +74% https://t.co/ptG4263qkj $MNKD $BBG $BCEI $LINE $CWEI $WTI,0.0
|neutral|,2016-04-12 , Hey @jimcramer are you selling your $FB $AAPL to buy more $SNE #MoneyMonster #Sonypictures https://t.co/fqpfpiTAta,0.0
|positive|,2016-04-12 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY How to ask... https://t.co/KSOyDcApEZ,3.0
|positive|,2016-04-12 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY Southwest ... https://t.co/bkJLAFwCa3,3.0
|positive|,2016-04-12 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY Keith Olbe... https://t.co/7i0btM7PGj,3.0
|positive|,2016-04-12 ," @GoforNo True OTCMarkets Selection Stock Symbol: $ECEZ (Ecosciences, Inc) Other success $AKAO $AAPL $XLRN",4.0
|neutral|,2016-04-12 , RT @collegetrader69: $UBQU really catching on... +17%  .10 coming $SFOR $TRTC $MLCG $ELTP $BETS $SPY $FB $AAPL $GOOG $TSLA $AMZN $GRNH #WEE…,0.0
|positive|,2016-04-12 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG When you should... https://t.co/1tY7SXa8Xy,3.0
|neutral|,2016-04-11 , Looks like there is a lot of spam going on in the different stock symbol threads $spy $aapl.,0.0
|positive|,2016-04-11 ," $QQQ $AAPL $KLAC: Most Active in After Hours as seen on SpeculatingStocks After-Hours, https://t.co/0sHRjqRl7f #specstocks",1.0
|neutral|,2016-04-11 ," RT $TSLA HFT Algos triggered SELL in SIGMA-X, CROSSFINDER, ATS, LX @ 19:51, P/T 240.00 #Quant $MSFT $TWTR $GOOG $AMZN $AAPL $NFLX $FB $QQQ",0.0
|positive|,2016-04-11 , #Apple Top 9.7-inch iPad Pro Settings to Change. Read more: https://t.co/ArSvIeFIra $AAPL,2.0
|positive|,2016-04-11 , #Apple Top 9.7-inch iPad Pro Settings to Change. Read more: https://t.co/1ZqevN2oti $AAPL,2.0
|positive|,2016-04-11 , #Apple Top 9.7-inch iPad Pro Settings to Change. Read more: https://t.co/N9F64poGmm $AAPL,2.0
|neutral|,2016-04-11 , Apple Investors Should Brace For Two Rough Quarterly Reports https://t.co/CbFyp53UdV via @IBDInvestors  $AAPL,0.0
|neutral|,2016-04-11 , RT @racernic: $aapl 109.04 dang it missed it by 4cents ;-)... like i say: 'know your levels.',0.0
|positive|,2016-04-11 , $AAPL This would be attempt number six at the 200SMA. Ever get rejected so many times that you don't care anymore? https://t.co/TywRjGbYNH,1.0
|neutral|,2016-04-11 ," RT @CROW633: The Latest PC Sales Figures Suggest Nothing Has Stabilized https://t.co/SvQ8qrkkIM $HPQ, $AAPL, $LNVGF, $LNVGY, $INTC, $MSFT,…",0.0
|neutral|,2016-04-11 , RT @_peripherals: #Apple Looks Into iPhone SE Bluetooth Audio Quality Issues. Read more: https://t.co/7TopRclknK $AAPL,0.0
|neutral|,2016-04-11 , RT @computer_hware: #Apple Looks Into iPhone SE Bluetooth Audio Quality Issues. Read more: https://t.co/8h6eoKpmKQ $AAPL,0.0
|neutral|,2016-04-11 , RT @electronic_eqpt: #Apple Looks Into iPhone SE Bluetooth Audio Quality Issues. Read more: https://t.co/FEsJz2aEYN $AAPL,0.0
|neutral|,2016-04-11 ," RT @MacHashNews: Microsoft adds contextual edit commands to Office for iPhone, Google… https://t.co/YhCvYHRGN8 #AppleInsider $AAPL https://…",0.0
|positive|,2016-04-11 ," $SPY $AAPL 0 stocks are in downward trend 2016-04-11 more info, please check https://t.co/70yqGCGRnK",1.0
|positive|,2016-04-11 ," $SPY $AAPL 0 stocks are in upward trend 2016-04-11 more info, please check https://t.co/70yqGCGRnK",1.0
|negative|,2016-04-11 ," $SPY $AAPL 0 stocks appeared death cross 2016-04-11 more info, please check https://t.co/QUoNyStxpu",-1.0
|positive|,2016-04-11 ," $SPY $AAPL 0 stocks appeared golden cross 2016-04-11 more info, please check https://t.co/8KFJMezyIW",1.0
|neutral|,2016-04-11 , RT @MCGPortfolio: Bye Bye $AAPL And Spy Now Hello Bounce?  https://t.co/UKARJGLmEV,0.0
|positive|,2016-04-11 ," Should You Buy Or Sell Fitbit (FIT) Stock? 3 Pros, 3 Cons: InvestorPlaceInvestorPlace   S... https://t.co/RTQeWj9ZBI $AAPL #Invest #Apple",1.0
|neutral|,2016-04-11 , #Apple grabs more celebrities for a new series of Apple Watch ads. Read more: https://t.co/qPpSF0qViX $AAPL,0.0
|neutral|,2016-04-11 , #Apple grabs more celebrities for a new series of Apple Watch ads. Read more: https://t.co/1zArT55F5f $AAPL,0.0
|neutral|,2016-04-11 , #Apple grabs more celebrities for a new series of Apple Watch ads. Read more: https://t.co/3SnAXCdvNb $AAPL,0.0
|negative|,2016-04-11 , #Apple Mac Update Cycle Faces Uncertainty as Intel Abandons Tick-Tock Strategy. Read more: https://t.co/6zdhA36p6T $AAPL,-2.0
|neutral|,2016-04-11 , #Apple is joining forces with China-based Inspur to bring its cloud-based services in-house. Read more: https://t.co/Xrz4v6pQYY $AAPL,0.0
|neutral|,2016-04-11 , #Apple is joining forces with China-based Inspur to bring its cloud-based services in-house. Read more: https://t.co/ar87xNWecu $AAPL,0.0
|negative|,2016-04-11 , #Apple Mac Update Cycle Faces Uncertainty as Intel Abandons Tick-Tock Strategy. Read more: https://t.co/E0Iz4XdMhA $AAPL,-2.0
|neutral|,2016-04-11 , #Apple is joining forces with China-based Inspur to bring its cloud-based services in-house. Read more: https://t.co/BwzErgsR4M $AAPL,0.0
|negative|,2016-04-11 , #Apple Mac Update Cycle Faces Uncertainty as Intel Abandons Tick-Tock Strategy. Read more: https://t.co/wZzaFHYicS $AAPL,-2.0
|positive|,2016-04-11 , LIVE on #Periscope: Stocks up then down $RLYP $AAPL $FIT https://t.co/QJZ7NwlAtl https://t.co/4Gn2jNeArX,1.0
|neutral|,2016-04-11 ," If Saudis were trash talking at $30 ('lower for longer'), can't see them doing deal at $40 level$USO $AAPL  https://t.co/zvdT8QLCid",0.0
|positive|,2016-04-11 , Stocks jump 150 then close on profit taking. Janus bumps up $RLYP Stake! $AAPL $AMZN $FIT up Chart and Video https://t.co/GVluYsta3p,1.0
|positive|,2016-04-11 ," #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY Facebook, ... https://t.co/Z3gso5iGfn",3.0
|positive|,2016-04-11 , Stocks jump 150 then close on profit taking. Janus bumps up $RLYP Stake! https://t.co/x4dR8BFxZX $AAPL $AMZN $FIT up https://t.co/aeodHuof4T,1.0
|neutral|,2016-04-11 , RT @tradewithjoe: Ask me how to get my alerts via private twitter feed. We trade $SPY $UVXY $IWM $QQQ $GDX $FB $AAPL $TSLA $NFLX $AMZN $PCL…,0.0
|neutral|,2016-04-11 ," Will #Apple, Inc.'s Smartwatch Sales Decline This Year?. Read more: https://t.co/lii7osiUWn $AAPL",0.0
|neutral|,2016-04-11 ," Will #Apple, Inc.'s Smartwatch Sales Decline This Year?. Read more: https://t.co/bzcqKwDpZd $AAPL",0.0
|neutral|,2016-04-11 ," Will #Apple, Inc.'s Smartwatch Sales Decline This Year?. Read more: https://t.co/Y30fciEzXf $AAPL",0.0
|neutral|,2016-04-11 , RT @tradewithjoe: Ask me how to get my alerts via private twitter feed. We trade $SPY $UVXY $IWM $QQQ $GDX $FB $AAPL $TSLA $NFLX $AMZN $PCL…,0.0
|positive|,2016-04-11 , Apple premieres seven new Apple Watch ads with strong fitness &amp; celebrity focus https://t.co/Qju2D5berq via @AppleInsider $AAPL,3.0
|neutral|,2016-04-11 , RT @tradewithjoe: Ask me how to get my alerts via private twitter feed. We trade $SPY $UVXY $IWM $QQQ $GDX $FB $AAPL $TSLA $NFLX $AMZN $PCL…,0.0
|negative|,2016-04-11 , RT @businessinsider: This one factor is preventing people from buying Apple Watches $AAPL https://t.co/fTnrulKRtg https://t.co/SiyMqJnAW2,-1.0
|positive|,2016-04-11 , @Benito610Regina PPL can become successful order now Co. Tickr  Michael James Enterprises ($MJTV) Hold: $AAPL $MBLY $HOG,3.0
|neutral|,2016-04-11 , That Emoji Does Not Mean What You Think It Means https://t.co/cGZCBQlmIs #MacStories $AAPL,0.0
|neutral|,2016-04-11 , RT @BK_Stocks: $TPAC accum'in at .0023 for the BOOM! $SPY $FB $AAPL $TSLA $VRX $AA $GLD $EURUSD $JPM $GOOG $YHOO $QQQ $VDRM $GCEI https://t…,0.0
|neutral|,2016-04-11 , #Apple isn't going to sue the FBI to find out how it unlocked that iPhone 5c. Read more: https://t.co/SRiTc05Nyz $AAPL,0.0
|neutral|,2016-04-11 , #Apple isn't going to sue the FBI to find out how it unlocked that iPhone 5c. Read more: https://t.co/xzW5dilKvV $AAPL,0.0
|neutral|,2016-04-11 , #Apple isn't going to sue the FBI to find out how it unlocked that iPhone 5c. Read more: https://t.co/JYXls7WpBW $AAPL,0.0
|neutral|,2016-04-11 , $AAPL:  Apple Inc. (NASDAQ:AAPL): Quick Look at Earnings:  https://t.co/cQ3CQmvEMu,0.0
|neutral|,2016-04-11 ," RT @computer_hware: #Apple Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take. Read more: https://t.co/S061AZQ2xQ $AAPL",0.0
|neutral|,2016-04-11 ," RT @_peripherals: #Apple Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take. Read more: https://t.co/KoJQdDBhOP $AAPL",0.0
|neutral|,2016-04-11 ," RT @electronic_eqpt: #Apple Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take. Read more: https://t.co/BHX7yb4v8Y $AAPL",0.0
|neutral|,2016-04-11 ," #Apple Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take. Read more: https://t.co/BHX7yb4v8Y $AAPL",0.0
|neutral|,2016-04-11 ," #Apple Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take. Read more: https://t.co/KoJQdDBhOP $AAPL",0.0
|neutral|,2016-04-11 ," #Apple Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take. Read more: https://t.co/S061AZQ2xQ $AAPL",0.0
|neutral|,2016-04-11 ," #Apple Topples Asustek for 4th Place in Q1 PCs, Says IDC. Read more: https://t.co/8S48bZmalB $AAPL",0.0
|neutral|,2016-04-11 ," #Apple Topples Asustek for 4th Place in Q1 PCs, Says IDC. Read more: https://t.co/XW28OcxUt3 $AAPL",0.0
|neutral|,2016-04-11 ," #Apple Topples Asustek for 4th Place in Q1 PCs, Says IDC. Read more: https://t.co/sOpyTDuWp2 $AAPL",0.0
|positive|,2016-04-11 , $AAPL https://t.co/ZTIcvYqTx7 Pot. intermed top in Uptrend INTRAWEEK 60m-15m-4m combo chart #Apple #Trading https://t.co/DA8CulKZv3,2.0
|neutral|,2016-04-11 , RT @BK_Stocks: $TPAC accum'in at .0023 for the BOOM! $SPY $FB $AAPL $TSLA $VRX $AA $GLD $EURUSD $JPM $GOOG $YHOO $QQQ $VDRM $GCEI https://t…,0.0
|neutral|,2016-04-11 , #Apple iPhone 5 iOS 9.3.1 Update: 10 Things to Know After 10 Days. Read more: https://t.co/p6zBUWgkqN $AAPL,0.0
|neutral|,2016-04-11 , #Apple iPhone 6 iOS 9.3.1 Update: 10 Things to Know After 10 Days. Read more: https://t.co/6afsdkZM4v $AAPL,0.0
|neutral|,2016-04-11 , #Apple iPhone 6 iOS 9.3.1 Update: 10 Things to Know After 10 Days. Read more: https://t.co/HH0uvBhRfZ $AAPL,0.0
|neutral|,2016-04-11 , #Apple iPhone 5 iOS 9.3.1 Update: 10 Things to Know After 10 Days. Read more: https://t.co/NKKknnQLaR $AAPL,0.0
|neutral|,2016-04-11 , #Apple iPhone 6 iOS 9.3.1 Update: 10 Things to Know After 10 Days. Read more: https://t.co/9BtmPPexw1 $AAPL,0.0
|neutral|,2016-04-11 , #Apple iPhone 5 iOS 9.3.1 Update: 10 Things to Know After 10 Days. Read more: https://t.co/Qvmjw28rwW $AAPL,0.0
|neutral|,2016-04-11 , $AAPL: Analyst action by BTIG Research on Apple: https://t.co/mNB3HdxEAs https://t.co/ES7MngIx6H,0.0
|neutral|,2016-04-11 ," Apple Deflates iPad Pro, Taps Broadcom, NXP To Lead Smaller Device:  https://t.co/dnzi7UvoTG $AAPL $GOOG $PCLN $K",0.0
|negative|,2016-04-11 ," .@Windows 10 is just misunderstood, right? More cool features incoming $MSFT, $AAPL https://t.co/q5iWqiqWzM https://t.co/e60wcNZw5r",-1.0
|negative|,2016-04-11 ," .@Windows 10 is just misunderstood, right? More cool features incoming $MSFT, $AAPL https://t.co/1dwPiXMq7Y https://t.co/VMek1tCAec",-1.0
|positive|,2016-04-11 ," #Apple Macbook Pro 2016 news: Release date, better specs, longer battery life. Read more: https://t.co/6T9Oh8vKYs $AAPL",2.0
|neutral|,2016-04-11 , RT @ACInvestorBlog: $AAPL is going to break down imho.... Negative divergences. $108 major support https://t.co/Ti8d0zhrPL,0.0
|neutral|,2016-04-11 , @jsanctuary Low Float This Week! Y! Symbol= OTC: $MJTV And hold $AAPL $TRXC $TVIX,0.0
|positive|,2016-04-11 ," #Apple Macbook Pro 2016 news: Release date, better specs, longer battery life. Read more: https://t.co/yq2fV8J9qd $AAPL",2.0
|positive|,2016-04-11 ," #Apple Macbook Pro 2016 news: Release date, better specs, longer battery life. Read more: https://t.co/iIBImoA251 $AAPL",2.0
|negative|,2016-04-11 ," Local phone makers Samsung, Micromax miffed over levy giving #Apple edge; demand parity. Read more: https://t.co/uNt1BaMqxB $AAPL",-1.0
|negative|,2016-04-11 ," Local phone makers Samsung, Micromax miffed over levy giving #Apple edge; demand parity. Read more: https://t.co/ZwJyp1fqRI $AAPL",-1.0
|negative|,2016-04-11 ," Local phone makers Samsung, Micromax miffed over levy giving #Apple edge; demand parity. Read more: https://t.co/fnoDK1hg0o $AAPL",-1.0
|positive|,2016-04-11 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG The Wall Street... https://t.co/htTfypbwT9,3.0
|positive|,2016-04-11 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG The Wall Street... https://t.co/0QY7qmBSUI,3.0
|positive|,2016-04-11 ," #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY Facebook, ... https://t.co/ourxlHpRNE",3.0
|negative|,2016-04-11 , $AAPL Max Pain is 100.00 for maturity 04/15/2016.  Price = 108.66. bearish https://t.co/q9LbpJJSv6 https://t.co/eFOZhpz4XL,-2.0
|neutral|,2016-04-11 , $AAPL Don't rush to a conclusion on the iPhone SE. https://t.co/nYq31L1rNu,0.0
|negative|,2016-04-11 , RT @HVST: $AAPL STILL so cheap it’s actually ridiculous @CharlesSizemore https://t.co/HMfyJqhq6K #stocks #apple #investing https://t.co/mya…,-3.0
|negative|,2016-04-11 , #Apple's iPhone SE brings poor Bluetooth call quality for some users. Read more: https://t.co/n2zQZDi7M8 $AAPL,-2.0
|negative|,2016-04-11 , #Apple's iPhone SE brings poor Bluetooth call quality for some users. Read more: https://t.co/qy3cglRIzb $AAPL,-2.0
|negative|,2016-04-11 , #Apple's iPhone SE brings poor Bluetooth call quality for some users. Read more: https://t.co/AL9eGM3AtM $AAPL,-2.0
|neutral|,2016-04-11 , RT SeekingAlpha: The Latest PC Sales Figures Suggest Nothing Has Stabilized https://t.co/4M80gnrHWs $AAPL #APPLE $HPQ $LNVGF $LNVGY $INTC …,0.0
|neutral|,2016-04-11 ," The Latest PC Sales Figures Suggest Nothing Has Stabilized https://t.co/SvQ8qrkkIM $HPQ, $AAPL, $LNVGF, $LNVGY, $INTC, $MSFT, $AMD, $ASUUY,",0.0
|neutral|,2016-04-11 , #Apple Looks Into iPhone SE Bluetooth Audio Quality Issues. Read more: https://t.co/7TopRclknK $AAPL,0.0
|neutral|,2016-04-11 , #Apple Looks Into iPhone SE Bluetooth Audio Quality Issues. Read more: https://t.co/8h6eoKpmKQ $AAPL,0.0
|neutral|,2016-04-11 , #Apple Looks Into iPhone SE Bluetooth Audio Quality Issues. Read more: https://t.co/FEsJz2aEYN $AAPL,0.0
|neutral|,2016-04-11 ," Microsoft adds contextual edit commands to Office for iPhone, Google… https://t.co/YhCvYHRGN8 #AppleInsider $AAPL https://t.co/24MzsJkXE8",0.0
|positive|,2016-04-11 ," RT @srussolillo: Apple stock is crazy cheap: Why $AAPL is worth $150 a share, @jackhough says https://t.co/Ii7jhDjI7k via @barronsonline $A…",1.0
|neutral|,2016-04-11 , $HPQ $AAPL:  The Latest PC Sales Figures Suggest Nothing Has Stabilized:  https://t.co/1Fl1NiaQpF,0.0
|positive|,2016-04-11 , #BREAKINGNEWS BEST NEW #WEED STOCK $UBQU #MARIJUANASTOCKS #WEEDSTOCKS #CANNABIS $FB $AAPL $GOOG $SPY IDC confir... https://t.co/gyQ4EtQx1o,3.0
|neutral|,2016-04-11 , RT @ACInvestorBlog: $AAPL is going to break down imho.... Negative divergences. $108 major support https://t.co/Ti8d0zhrPL,0.0
